method,split,stress_level,seed,rows,success,ci95_success,credit_f1,ci95_credit_f1,delayed_blame_f1,ci95_delayed_blame_f1,false_credit,ci95_false_credit,missed_credit,ci95_missed_credit,irreversible_side_effect,ci95_irreversible_side_effect,wasted_action_rate,ci95_wasted_action_rate,early_correction,ci95_early_correction,correction_latency,ci95_correction_latency,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility
risk_calibrated_temporal_credit_v5,stress_03,0.33333,1,48,0.85417,0.03456,0.63889,0.04049,0.65278,0.05038,0.00347,0.00681,0.10764,0.03572,0.00347,0.00681,0.01736,0.01456,0.53472,0.06300,0.42897,0.01470,0.00200,0.00000,0.07554,0.00220,0.71141,0.03196
risk_calibrated_temporal_credit_v5,stress_03,0.33333,2,48,0.85417,0.03720,0.67708,0.04706,0.63889,0.05943,0.00347,0.00681,0.06944,0.02891,0.01042,0.01153,0.01389,0.01317,0.58333,0.05327,0.43022,0.01501,0.00200,0.00000,0.07529,0.00213,0.72177,0.04239
risk_calibrated_temporal_credit_v5,stress_03,0.33333,3,48,0.80208,0.05297,0.64931,0.05691,0.63194,0.05751,0.00000,0.00000,0.07986,0.02916,0.00000,0.00000,0.02431,0.01682,0.52083,0.05966,0.42884,0.01513,0.00200,0.00000,0.07537,0.00226,0.67220,0.05063
risk_calibrated_temporal_credit_v5,stress_03,0.33333,4,48,0.82292,0.04706,0.61458,0.05161,0.72917,0.05294,0.00000,0.00000,0.06944,0.03050,0.00000,0.00000,0.01042,0.01153,0.59028,0.04761,0.42940,0.01549,0.00200,0.00000,0.07454,0.00225,0.70593,0.04789
risk_calibrated_temporal_credit_v5,stress_03,0.33333,5,48,0.85069,0.04376,0.64583,0.06782,0.64236,0.05835,0.00347,0.00681,0.10069,0.02875,0.00000,0.00000,0.02778,0.02634,0.61458,0.06390,0.42990,0.01502,0.00200,0.00000,0.07573,0.00238,0.70807,0.04850
risk_calibrated_temporal_credit_v5,stress_03,0.33333,6,48,0.82986,0.04182,0.68056,0.05488,0.67361,0.05668,0.00694,0.00952,0.09028,0.03501,0.00000,0.00000,0.01389,0.01317,0.62500,0.04912,0.42892,0.01535,0.00200,0.00000,0.07589,0.00233,0.69871,0.04378
risk_calibrated_temporal_credit_v5,stress_03,0.33333,7,48,0.84028,0.04761,0.66667,0.04665,0.70486,0.06093,0.00000,0.00000,0.08681,0.03224,0.00347,0.00681,0.04167,0.02480,0.55903,0.06488,0.42930,0.01516,0.00200,0.00000,0.07275,0.00241,0.69282,0.05032
risk_calibrated_temporal_credit_v5,stress_03,0.33333,8,48,0.89236,0.02996,0.67361,0.05412,0.72222,0.05863,0.00347,0.00681,0.10417,0.03590,0.00000,0.00000,0.01389,0.01637,0.58333,0.06074,0.42907,0.01519,0.00200,0.00000,0.07490,0.00205,0.75702,0.03403
risk_calibrated_temporal_credit_v5,stress_03,0.33333,9,48,0.84028,0.05050,0.63194,0.05498,0.72222,0.04492,0.00347,0.00681,0.09028,0.03363,0.00347,0.00681,0.00694,0.00952,0.51389,0.06139,0.42934,0.01492,0.00200,0.00000,0.07487,0.00221,0.71121,0.04906
risk_calibrated_temporal_credit_v5,stress_04,0.44444,0,48,0.85417,0.03456,0.67014,0.04911,0.63194,0.05668,0.00347,0.00681,0.09028,0.03363,0.01389,0.01317,0.00694,0.00952,0.55903,0.04182,0.45163,0.01621,0.00200,0.00000,0.07618,0.00272,0.71008,0.04133
risk_calibrated_temporal_credit_v5,stress_04,0.44444,1,48,0.81597,0.05608,0.65972,0.05324,0.64931,0.05691,0.00000,0.00000,0.10417,0.03456,0.00000,0.00000,0.02431,0.01943,0.50347,0.06189,0.45002,0.01648,0.00200,0.00000,0.07593,0.00300,0.67249,0.05575
risk_calibrated_temporal_credit_v5,stress_04,0.44444,2,48,0.82639,0.04235,0.58333,0.06151,0.69792,0.04927,0.00000,0.00000,0.07292,0.02903,0.00000,0.00000,0.02083,0.01576,0.57639,0.04956,0.45027,0.01658,0.00200,0.00000,0.07538,0.00292,0.69814,0.04292
risk_calibrated_temporal_credit_v5,stress_04,0.44444,3,48,0.86111,0.04386,0.63889,0.06476,0.62500,0.05795,0.00347,0.00681,0.09028,0.02566,0.00000,0.00000,0.02431,0.02571,0.58681,0.06738,0.45109,0.01631,0.00200,0.00000,0.07621,0.00295,0.72162,0.04801
risk_calibrated_temporal_credit_v5,stress_04,0.44444,4,48,0.84028,0.04122,0.65625,0.06259,0.64236,0.04664,0.00694,0.00952,0.10764,0.04068,0.00347,0.00681,0.01389,0.01317,0.60764,0.04613,0.44910,0.01660,0.00200,0.00000,0.07610,0.00317,0.69479,0.04764
risk_calibrated_temporal_credit_v5,stress_04,0.44444,5,48,0.83681,0.04403,0.64236,0.05053,0.64583,0.06641,0.00000,0.00000,0.09028,0.03069,0.00347,0.00681,0.03472,0.02166,0.55903,0.06340,0.45049,0.01653,0.00200,0.00000,0.07423,0.00306,0.68880,0.04668
risk_calibrated_temporal_credit_v5,stress_04,0.44444,6,48,0.88889,0.03127,0.64931,0.05169,0.66667,0.06074,0.00694,0.00952,0.11806,0.03762,0.00000,0.00000,0.01042,0.01153,0.53819,0.05691,0.45021,0.01652,0.00200,0.00000,0.07584,0.00282,0.74482,0.03586
risk_calibrated_temporal_credit_v5,stress_04,0.44444,7,48,0.85069,0.04483,0.62500,0.05007,0.68750,0.04728,0.00000,0.00000,0.09375,0.03061,0.00000,0.00000,0.01042,0.01153,0.50694,0.05751,0.45037,0.01605,0.00200,0.00000,0.07610,0.00307,0.72014,0.04351
risk_calibrated_temporal_credit_v5,stress_04,0.44444,8,48,0.85417,0.04083,0.65625,0.06106,0.68056,0.06061,0.00000,0.00000,0.12153,0.04097,0.00694,0.00952,0.01736,0.01456,0.60417,0.06275,0.44977,0.01657,0.00200,0.00000,0.07648,0.00318,0.70010,0.04765
risk_calibrated_temporal_credit_v5,stress_04,0.44444,9,48,0.86806,0.03885,0.63889,0.06022,0.68403,0.04689,0.00347,0.00681,0.12847,0.03670,0.00347,0.00681,0.02083,0.01576,0.49653,0.06189,0.45095,0.01639,0.00200,0.00000,0.07560,0.00291,0.71088,0.04802
risk_calibrated_temporal_credit_v5,stress_05,0.55556,0,48,0.84375,0.03818,0.57986,0.06377,0.66319,0.04613,0.00000,0.00000,0.09722,0.03746,0.00000,0.00000,0.02083,0.01576,0.59722,0.04748,0.47140,0.01769,0.00200,0.00000,0.07630,0.00377,0.70192,0.04255
risk_calibrated_temporal_credit_v5,stress_05,0.55556,1,48,0.86458,0.04526,0.60764,0.06034,0.64931,0.05076,0.00347,0.00681,0.09722,0.02891,0.00000,0.00000,0.02778,0.02634,0.60417,0.06045,0.47133,0.01746,0.00200,0.00000,0.07597,0.00389,0.71679,0.05003
risk_calibrated_temporal_credit_v5,stress_05,0.55556,2,48,0.82986,0.04068,0.62500,0.05795,0.64236,0.05053,0.00694,0.00952,0.14236,0.04238,0.00347,0.00681,0.02083,0.01576,0.56597,0.05565,0.47064,0.01784,0.00200,0.00000,0.07768,0.00378,0.66204,0.04825
risk_calibrated_temporal_credit_v5,stress_05,0.55556,3,48,0.86458,0.04421,0.63889,0.05444,0.63889,0.06476,0.00000,0.00000,0.11806,0.03363,0.00347,0.00681,0.03819,0.02792,0.55556,0.06328,0.47149,0.01770,0.00200,0.00000,0.07519,0.00368,0.69940,0.05083
risk_calibrated_temporal_credit_v5,stress_05,0.55556,4,48,0.88542,0.03100,0.63542,0.06047,0.63889,0.05863,0.00694,0.00952,0.13194,0.04122,0.00000,0.00000,0.01042,0.01153,0.52778,0.05699,0.47106,0.01775,0.00200,0.00000,0.07583,0.00368,0.73218,0.03660
risk_calibrated_temporal_credit_v5,stress_05,0.55556,5,48,0.86111,0.04165,0.62847,0.05076,0.66319,0.05006,0.00000,0.00000,0.11111,0.03552,0.00000,0.00000,0.01389,0.01317,0.51389,0.05313,0.47175,0.01749,0.00200,0.00000,0.07779,0.00400,0.71769,0.04448
risk_calibrated_temporal_credit_v5,stress_05,0.55556,6,48,0.85764,0.04125,0.65278,0.05983,0.67708,0.05705,0.00000,0.00000,0.13542,0.04421,0.00694,0.00952,0.02431,0.01682,0.56944,0.06440,0.47079,0.01798,0.00200,0.00000,0.07705,0.00396,0.69007,0.04903
risk_calibrated_temporal_credit_v5,stress_05,0.55556,7,48,0.86806,0.04005,0.61806,0.06225,0.63194,0.05751,0.00347,0.00681,0.12500,0.03704,0.00694,0.00952,0.02431,0.01682,0.47222,0.06476,0.47186,0.01775,0.00200,0.00000,0.07623,0.00371,0.70302,0.04815
risk_calibrated_temporal_credit_v5,stress_05,0.55556,8,48,0.86458,0.04526,0.61111,0.06177,0.64236,0.05053,0.00000,0.00000,0.10764,0.04294,0.00000,0.00000,0.01736,0.01456,0.52083,0.06570,0.47255,0.01764,0.00200,0.00000,0.07525,0.00334,0.72034,0.04537
risk_calibrated_temporal_credit_v5,stress_05,0.55556,9,48,0.85069,0.04483,0.61458,0.06086,0.63542,0.05558,0.00347,0.00681,0.12847,0.04154,0.00000,0.00000,0.01736,0.01751,0.55903,0.07245,0.47130,0.01769,0.00200,0.00000,0.07668,0.00402,0.69624,0.04531
risk_calibrated_temporal_credit_v5,stress_06,0.66667,0,48,0.85764,0.04349,0.61458,0.05429,0.68403,0.05076,0.00694,0.00952,0.14931,0.04266,0.00347,0.00681,0.02778,0.01776,0.54167,0.05956,0.49266,0.01900,0.00200,0.00000,0.07790,0.00455,0.67907,0.04566
risk_calibrated_temporal_credit_v5,stress_06,0.66667,1,48,0.86458,0.04312,0.60417,0.05640,0.62500,0.06980,0.00000,0.00000,0.11111,0.03552,0.00000,0.00000,0.03819,0.02430,0.53125,0.06047,0.49217,0.01888,0.00200,0.00000,0.07611,0.00479,0.70283,0.04517
risk_calibrated_temporal_credit_v5,stress_06,0.66667,2,48,0.91319,0.03368,0.60764,0.05282,0.62500,0.06035,0.00694,0.00952,0.14236,0.04349,0.00000,0.00000,0.01042,0.01153,0.52778,0.05177,0.49245,0.01896,0.00200,0.00000,0.07606,0.00454,0.75216,0.03832
risk_calibrated_temporal_credit_v5,stress_06,0.66667,3,48,0.85069,0.04689,0.61806,0.04761,0.66667,0.05147,0.00000,0.00000,0.10417,0.03720,0.00000,0.00000,0.02778,0.02246,0.49306,0.04660,0.49250,0.01870,0.00200,0.00000,0.07821,0.00475,0.69826,0.04771
risk_calibrated_temporal_credit_v5,stress_06,0.66667,4,48,0.86458,0.04087,0.65625,0.05705,0.62500,0.06266,0.00000,0.00000,0.13889,0.04386,0.00694,0.00952,0.03472,0.02166,0.57986,0.06151,0.49159,0.01915,0.00200,0.00000,0.07706,0.00491,0.68577,0.04368
risk_calibrated_temporal_credit_v5,stress_06,0.66667,5,48,0.85764,0.04456,0.60417,0.07056,0.61458,0.05429,0.00347,0.00681,0.15278,0.03991,0.00694,0.00952,0.02431,0.01682,0.47569,0.05835,0.49270,0.01906,0.00200,0.00000,0.07678,0.00464,0.67761,0.05146
risk_calibrated_temporal_credit_v5,stress_06,0.66667,6,48,0.86458,0.04630,0.59028,0.05832,0.60764,0.05458,0.00000,0.00000,0.10764,0.04182,0.00000,0.00000,0.02083,0.01576,0.49653,0.06265,0.49308,0.01887,0.00200,0.00000,0.07512,0.00438,0.71491,0.04911
risk_calibrated_temporal_credit_v5,stress_06,0.66667,7,48,0.84722,0.04748,0.60417,0.06424,0.63542,0.05297,0.00000,0.00000,0.15972,0.04345,0.00000,0.00000,0.02431,0.01943,0.54167,0.06774,0.49260,0.01888,0.00200,0.00000,0.07685,0.00488,0.67359,0.04922
risk_calibrated_temporal_credit_v5,stress_06,0.66667,8,48,0.82639,0.04660,0.60764,0.05712,0.64583,0.04198,0.00000,0.00000,0.14236,0.04958,0.00000,0.00000,0.02778,0.01776,0.54167,0.06415,0.49299,0.01904,0.00200,0.00000,0.07712,0.00443,0.65784,0.05131
risk_calibrated_temporal_credit_v5,stress_06,0.66667,9,48,0.86806,0.03762,0.59028,0.05234,0.66319,0.05192,0.00347,0.00681,0.13889,0.04492,0.00347,0.00681,0.02083,0.01576,0.49306,0.07718,0.49300,0.01948,0.00200,0.00000,0.07577,0.00456,0.69978,0.03609
risk_calibrated_temporal_credit_v5,stress_07,0.77778,0,48,0.90278,0.03870,0.58681,0.05501,0.61806,0.05832,0.00347,0.00681,0.14236,0.04349,0.00000,0.00000,0.01389,0.01317,0.50347,0.05100,0.51306,0.02005,0.00220,0.00015,0.07660,0.00549,0.73794,0.04378
risk_calibrated_temporal_credit_v5,stress_07,0.77778,1,48,0.86458,0.04312,0.59722,0.04847,0.63194,0.04859,0.00000,0.00000,0.13542,0.03970,0.00000,0.00000,0.02083,0.02092,0.52431,0.04958,0.51378,0.02012,0.00223,0.00017,0.07796,0.00572,0.69991,0.04569
risk_calibrated_temporal_credit_v5,stress_07,0.77778,2,48,0.87847,0.04321,0.64236,0.05586,0.62153,0.05975,0.00000,0.00000,0.14931,0.04266,0.00694,0.00952,0.03125,0.02313,0.55556,0.05531,0.51278,0.02062,0.00224,0.00018,0.07748,0.00564,0.69403,0.04597
risk_calibrated_temporal_credit_v5,stress_07,0.77778,3,48,0.83681,0.04813,0.60417,0.05640,0.60764,0.05006,0.00347,0.00681,0.18403,0.04154,0.00694,0.00952,0.01736,0.01751,0.46181,0.05774,0.51365,0.02026,0.00218,0.00012,0.07682,0.00549,0.64459,0.05030
risk_calibrated_temporal_credit_v5,stress_07,0.77778,4,48,0.85417,0.04827,0.59028,0.05050,0.56944,0.06215,0.00694,0.00952,0.13542,0.04312,0.00000,0.00000,0.01736,0.01456,0.53819,0.06246,0.51355,0.02008,0.00220,0.00016,0.07587,0.00540,0.68835,0.04965
risk_calibrated_temporal_credit_v5,stress_07,0.77778,5,48,0.84722,0.04439,0.58681,0.05753,0.62847,0.05608,0.00000,0.00000,0.17014,0.04294,0.00000,0.00000,0.02083,0.01576,0.51736,0.06894,0.51385,0.02018,0.00219,0.00015,0.07759,0.00581,0.66796,0.04425
risk_calibrated_temporal_credit_v5,stress_07,0.77778,6,48,0.84028,0.04453,0.57292,0.05746,0.62847,0.04689,0.00000,0.00000,0.15972,0.05143,0.00347,0.00681,0.04167,0.02063,0.51042,0.05949,0.51365,0.02040,0.00219,0.00015,0.07735,0.00530,0.64868,0.04782
risk_calibrated_temporal_credit_v5,stress_07,0.77778,7,48,0.85764,0.04009,0.58681,0.05501,0.63889,0.05085,0.00000,0.00000,0.17708,0.05184,0.00000,0.00000,0.02431,0.01682,0.48611,0.07771,0.51371,0.02038,0.00217,0.00010,0.07651,0.00552,0.67333,0.04329
risk_calibrated_temporal_credit_v5,stress_07,0.77778,8,48,0.84722,0.04107,0.56597,0.05304,0.63542,0.05115,0.00347,0.00681,0.11806,0.04235,0.00000,0.00000,0.03125,0.02691,0.59375,0.05138,0.51322,0.02044,0.00217,0.00013,0.07617,0.00549,0.68181,0.04173
risk_calibrated_temporal_credit_v5,stress_07,0.77778,9,48,0.86111,0.04049,0.63194,0.05584,0.54167,0.05459,0.00694,0.00952,0.13542,0.04312,0.00000,0.00000,0.02778,0.01776,0.53125,0.05297,0.51337,0.02008,0.00225,0.00017,0.07788,0.00567,0.68886,0.04306
risk_calibrated_temporal_credit_v5,stress_08,0.88889,0,48,0.87500,0.04069,0.60069,0.06131,0.60764,0.05875,0.00000,0.00000,0.14236,0.04009,0.00347,0.00681,0.04167,0.02480,0.52083,0.05204,0.53422,0.02191,0.00507,0.00141,0.07712,0.00645,0.68718,0.04009
risk_calibrated_temporal_credit_v5,stress_08,0.88889,1,48,0.84375,0.04706,0.61806,0.05234,0.56597,0.05565,0.00347,0.00681,0.15625,0.04058,0.00347,0.00681,0.02778,0.02025,0.46875,0.05889,0.53545,0.02128,0.00493,0.00138,0.07696,0.00638,0.65685,0.04624
risk_calibrated_temporal_credit_v5,stress_08,0.88889,2,48,0.85069,0.04886,0.55556,0.05268,0.58333,0.07147,0.00694,0.00952,0.15972,0.04453,0.00000,0.00000,0.01736,0.01456,0.51736,0.05691,0.53484,0.02136,0.00511,0.00145,0.07727,0.00640,0.67103,0.04647
risk_calibrated_temporal_credit_v5,stress_08,0.88889,3,48,0.86111,0.04277,0.55208,0.05429,0.61806,0.05832,0.00000,0.00000,0.19444,0.04798,0.00000,0.00000,0.02778,0.02025,0.51736,0.06469,0.53425,0.02159,0.00490,0.00135,0.07812,0.00672,0.66385,0.04545
risk_calibrated_temporal_credit_v5,stress_08,0.88889,4,48,0.86806,0.04122,0.55556,0.05616,0.61111,0.04798,0.00000,0.00000,0.17361,0.05324,0.00347,0.00681,0.03819,0.02003,0.50000,0.05996,0.53513,0.02169,0.00479,0.00134,0.07749,0.00647,0.66914,0.04082
risk_calibrated_temporal_credit_v5,stress_08,0.88889,5,48,0.85069,0.04266,0.59375,0.05664,0.64583,0.04827,0.00000,0.00000,0.15972,0.04558,0.00000,0.00000,0.02778,0.01776,0.47569,0.07080,0.53460,0.02153,0.00491,0.00136,0.07687,0.00634,0.66796,0.04623
risk_calibrated_temporal_credit_v5,stress_08,0.88889,6,48,0.84375,0.04058,0.52778,0.05616,0.60069,0.05123,0.00347,0.00681,0.13889,0.03931,0.00000,0.00000,0.03125,0.02691,0.58681,0.05146,0.53409,0.02164,0.00498,0.00137,0.07646,0.00637,0.66602,0.04506
risk_calibrated_temporal_credit_v5,stress_08,0.88889,7,48,0.86458,0.04312,0.59028,0.05832,0.52431,0.05237,0.00694,0.00952,0.16319,0.04182,0.00000,0.00000,0.03125,0.01860,0.52083,0.05886,0.53463,0.02133,0.00495,0.00139,0.07788,0.00656,0.67490,0.04525
risk_calibrated_temporal_credit_v5,stress_08,0.88889,8,48,0.84722,0.04107,0.58333,0.05054,0.56250,0.05886,0.00000,0.00000,0.17014,0.04294,0.00000,0.00000,0.01042,0.01153,0.50347,0.05371,0.53610,0.02177,0.00492,0.00136,0.07899,0.00658,0.67064,0.04136
risk_calibrated_temporal_credit_v5,stress_08,0.88889,9,48,0.86111,0.04277,0.54167,0.05876,0.64236,0.05237,0.00347,0.00681,0.13194,0.04122,0.00000,0.00000,0.02778,0.02025,0.47569,0.06227,0.53506,0.02160,0.00498,0.00139,0.07813,0.00665,0.68830,0.04545
risk_calibrated_temporal_credit_v5,stress_09,1.00000,0,48,0.85069,0.04982,0.55903,0.05458,0.52431,0.06596,0.00694,0.00952,0.16319,0.04509,0.00000,0.00000,0.02431,0.01682,0.48958,0.05274,0.55537,0.02249,0.00987,0.00270,0.07747,0.00716,0.66160,0.04827
risk_calibrated_temporal_credit_v5,stress_09,1.00000,1,48,0.86111,0.04492,0.56250,0.05470,0.60069,0.05895,0.00000,0.00000,0.17361,0.04660,0.00000,0.00000,0.03125,0.02099,0.51736,0.06614,0.55423,0.02259,0.00958,0.00261,0.07859,0.00735,0.66688,0.04789
risk_calibrated_temporal_credit_v5,stress_09,1.00000,2,48,0.86806,0.04453,0.54861,0.05832,0.62500,0.05956,0.00000,0.00000,0.16667,0.05147,0.00347,0.00681,0.03472,0.01935,0.48958,0.06334,0.55538,0.02269,0.00958,0.00257,0.07757,0.00734,0.67058,0.04833
risk_calibrated_temporal_credit_v5,stress_09,1.00000,3,48,0.85069,0.04376,0.57292,0.06067,0.61111,0.05268,0.00347,0.00681,0.17361,0.03634,0.00000,0.00000,0.02778,0.01776,0.47222,0.06403,0.55498,0.02230,0.00967,0.00261,0.07721,0.00712,0.65682,0.04670
risk_calibrated_temporal_credit_v5,stress_09,1.00000,4,48,0.85069,0.03670,0.50000,0.05054,0.61806,0.04761,0.00347,0.00681,0.15625,0.03818,0.00000,0.00000,0.02083,0.02092,0.53472,0.05234,0.55426,0.02254,0.00969,0.00262,0.07587,0.00689,0.66853,0.03967
risk_calibrated_temporal_credit_v5,stress_09,1.00000,5,48,0.86806,0.04005,0.55556,0.06100,0.51389,0.05131,0.00694,0.00952,0.20139,0.04761,0.00000,0.00000,0.03472,0.01935,0.50694,0.05584,0.55552,0.02233,0.00960,0.00261,0.07802,0.00725,0.65646,0.04563
risk_calibrated_temporal_credit_v5,stress_09,1.00000,6,48,0.83681,0.04613,0.56944,0.05401,0.56250,0.05723,0.00000,0.00000,0.18403,0.04154,0.00694,0.00952,0.01736,0.01456,0.51736,0.05935,0.55688,0.02268,0.00969,0.00258,0.07907,0.00742,0.63873,0.04736
risk_calibrated_temporal_credit_v5,stress_09,1.00000,7,48,0.85764,0.04561,0.49306,0.06071,0.60417,0.05805,0.00347,0.00681,0.14583,0.04198,0.00000,0.00000,0.03125,0.01860,0.49653,0.06112,0.55577,0.02246,0.00984,0.00264,0.07864,0.00733,0.67314,0.04919
risk_calibrated_temporal_credit_v5,stress_09,1.00000,8,48,0.86111,0.04277,0.60417,0.05640,0.60417,0.05640,0.00347,0.00681,0.18056,0.04847,0.00000,0.00000,0.04167,0.02063,0.51736,0.05076,0.55459,0.02262,0.00971,0.00265,0.07787,0.00727,0.65577,0.04543
risk_calibrated_temporal_credit_v5,stress_09,1.00000,9,48,0.87153,0.04266,0.47917,0.05556,0.63889,0.05268,0.00000,0.00000,0.17708,0.04500,0.00347,0.00681,0.04167,0.02281,0.51736,0.06469,0.55504,0.02228,0.00956,0.00260,0.07787,0.00715,0.66543,0.05100
sequence_contrastive_credit,stress_00,0.00000,0,48,0.66667,0.05238,0.51736,0.05855,0.44097,0.05629,0.06944,0.03201,0.21875,0.05252,0.03472,0.02166,0.11806,0.03885,0.38542,0.05252,0.62133,0.01135,0.00699,0.00162,0.24951,0.00579,0.31710,0.06453
sequence_contrastive_credit,stress_00,0.00000,1,48,0.65625,0.04604,0.43403,0.05123,0.42014,0.06073,0.04861,0.02374,0.20833,0.04814,0.05208,0.02413,0.06944,0.03618,0.36806,0.05584,0.62039,0.01132,0.00722,0.00165,0.24897,0.00575,0.33223,0.06573
sequence_contrastive_credit,stress_00,0.00000,2,48,0.64583,0.06424,0.50694,0.05143,0.39931,0.05393,0.05556,0.02808,0.22917,0.04626,0.02778,0.02025,0.11458,0.03660,0.39583,0.05886,0.62070,0.01159,0.00728,0.00166,0.24970,0.00560,0.30843,0.07994
sequence_contrastive_credit,stress_00,0.00000,3,48,0.61806,0.05992,0.50347,0.05100,0.46528,0.06071,0.06597,0.02706,0.23611,0.04545,0.02778,0.01776,0.12847,0.03920,0.34028,0.05668,0.61975,0.01172,0.00713,0.00157,0.24897,0.00543,0.26428,0.07889
sequence_contrastive_credit,stress_00,0.00000,4,48,0.66667,0.05238,0.48611,0.05401,0.40278,0.06061,0.05903,0.02662,0.22222,0.05444,0.02778,0.02025,0.09028,0.03069,0.36458,0.05115,0.62028,0.01179,0.00704,0.00157,0.24664,0.00610,0.34566,0.06470
sequence_contrastive_credit,stress_00,0.00000,5,48,0.71528,0.05143,0.48611,0.04221,0.43056,0.05573,0.04167,0.02281,0.21875,0.04367,0.02083,0.01852,0.09375,0.02903,0.43056,0.05903,0.61940,0.01124,0.00694,0.00154,0.24851,0.00612,0.40970,0.06333
sequence_contrastive_credit,stress_00,0.00000,6,48,0.63542,0.05558,0.48611,0.05488,0.41667,0.06739,0.05903,0.02996,0.19097,0.04664,0.02083,0.01852,0.11458,0.03528,0.38542,0.05684,0.61962,0.01156,0.00664,0.00153,0.24885,0.00599,0.32025,0.05287
sequence_contrastive_credit,stress_00,0.00000,7,48,0.64236,0.05671,0.51042,0.05184,0.48264,0.06093,0.04861,0.02374,0.23611,0.04648,0.03819,0.02003,0.08681,0.02916,0.38889,0.06403,0.62098,0.01167,0.00694,0.00164,0.24908,0.00590,0.31112,0.06552
sequence_contrastive_credit,stress_00,0.00000,8,48,0.67361,0.05324,0.49306,0.05584,0.47569,0.05237,0.04861,0.02566,0.24306,0.04956,0.03125,0.01860,0.10764,0.03950,0.36458,0.05889,0.62075,0.01175,0.00703,0.00157,0.24748,0.00569,0.33420,0.06940
sequence_contrastive_credit,stress_00,0.00000,9,48,0.63889,0.06762,0.50000,0.05754,0.46875,0.06500,0.05903,0.02662,0.18403,0.04689,0.04167,0.02063,0.09375,0.03356,0.34028,0.04761,0.62000,0.01186,0.00707,0.00157,0.24863,0.00577,0.31654,0.07748
sequence_contrastive_credit,stress_01,0.11111,0,48,0.63194,0.06071,0.47222,0.05085,0.39236,0.05282,0.05556,0.02808,0.22222,0.04596,0.03472,0.02374,0.11458,0.04029,0.39236,0.05955,0.64237,0.01287,0.01563,0.00278,0.26125,0.00597,0.28568,0.07407
sequence_contrastive_credit,stress_01,0.11111,1,48,0.61458,0.05601,0.46528,0.04859,0.43750,0.06275,0.06597,0.03035,0.22917,0.04728,0.03819,0.02226,0.12153,0.04321,0.31597,0.05691,0.64202,0.01301,0.01567,0.00270,0.26055,0.00581,0.25233,0.07391
sequence_contrastive_credit,stress_01,0.11111,2,48,0.65625,0.05184,0.45139,0.04956,0.38889,0.06100,0.06944,0.02891,0.25694,0.05324,0.04861,0.02566,0.10069,0.03472,0.34722,0.05401,0.64233,0.01296,0.01562,0.00269,0.25846,0.00660,0.28207,0.06546
sequence_contrastive_credit,stress_01,0.11111,3,48,0.71528,0.05143,0.45139,0.05143,0.42014,0.05915,0.05903,0.02662,0.22222,0.04492,0.02431,0.02173,0.09028,0.03363,0.43403,0.06208,0.64077,0.01256,0.01549,0.00272,0.26003,0.00629,0.39414,0.06416
sequence_contrastive_credit,stress_01,0.11111,4,48,0.63194,0.05498,0.47569,0.05414,0.42014,0.06073,0.07292,0.03212,0.20486,0.04376,0.03125,0.02099,0.09722,0.03201,0.35069,0.05436,0.64158,0.01282,0.01504,0.00267,0.26102,0.00625,0.29939,0.05178
sequence_contrastive_credit,stress_01,0.11111,5,48,0.61806,0.05498,0.46875,0.05558,0.45833,0.05956,0.06944,0.02722,0.25694,0.04859,0.05556,0.02448,0.09028,0.03069,0.38542,0.05429,0.64218,0.01289,0.01533,0.00281,0.26044,0.00603,0.24275,0.06341
sequence_contrastive_credit,stress_01,0.11111,6,48,0.63542,0.05889,0.46181,0.06093,0.46181,0.04886,0.05556,0.02448,0.22917,0.04523,0.03125,0.01860,0.11111,0.03682,0.33681,0.05712,0.64288,0.01272,0.01545,0.00270,0.26030,0.00592,0.29214,0.07080
sequence_contrastive_credit,stress_01,0.11111,7,48,0.64931,0.06469,0.50347,0.05955,0.45139,0.05498,0.06597,0.03187,0.19444,0.04596,0.05208,0.02602,0.10069,0.03333,0.30903,0.05414,0.64190,0.01299,0.01546,0.00274,0.26176,0.00606,0.29931,0.07918
sequence_contrastive_credit,stress_01,0.11111,8,48,0.68403,0.04789,0.43403,0.05304,0.38542,0.06608,0.05556,0.02634,0.25347,0.04764,0.04167,0.02480,0.11111,0.03274,0.39583,0.04827,0.64115,0.01296,0.01550,0.00274,0.26079,0.00609,0.31936,0.06734
sequence_contrastive_credit,stress_01,0.11111,9,48,0.64931,0.06246,0.47222,0.05085,0.39236,0.06189,0.05556,0.02808,0.19444,0.04698,0.04167,0.02063,0.12500,0.03829,0.35069,0.05523,0.64202,0.01287,0.01542,0.00278,0.26182,0.00624,0.30068,0.06184
sequence_contrastive_credit,stress_02,0.22222,0,48,0.65278,0.04944,0.42014,0.05237,0.36806,0.05913,0.06944,0.02891,0.26389,0.05573,0.05556,0.02971,0.11111,0.03416,0.34375,0.06183,0.66402,0.01425,0.02684,0.00300,0.27009,0.00645,0.25722,0.07250
sequence_contrastive_credit,stress_02,0.22222,1,48,0.69097,0.04349,0.46875,0.05207,0.40625,0.05909,0.06250,0.02503,0.26736,0.04535,0.03472,0.02374,0.11458,0.03660,0.38194,0.04558,0.66349,0.01381,0.02683,0.00305,0.27121,0.00617,0.31814,0.05415
